transaction_id,amount,hour,day_of_week,customer_age,account_age_days,avg_amount_30d,transaction_count_24h,transaction_count_7d,distance_from_home,distance_from_usual_location,merchant_risk,merchant_category,is_new_device,is_international,is_online,failed_attempts_24h,password_changed_recently,beneficiary_added_recently,amount_deviation,is_fraud
TXN0011910,49.66,23,0,63,213,43.36,5,16,50.85,47.75,0.0487,Entertainment,0,0,0,0,0,0,1.145,0
TXN0011911,10.68,21,1,35,4156,35.94,7,19,34.95,15.54,0.4654,Transport,0,0,1,0,0,0,0.297,0
TXN0011912,61.31,16,5,67,3763,7.21,4,18,29.29,3.86,0.0496,Electronics,0,1,1,0,0,0,8.503,0
TXN0011913,6.19,13,5,66,855,126.62,3,15,65.32,19.34,0.2229,Healthcare,0,1,1,0,0,0,0.049,0
TXN0011914,44.71,11,2,52,1394,41.26,2,11,12.19,49.86,0.2307,Shopping,0,0,0,0,0,0,1.084,0
TXN0011915,88.25,16,0,39,4850,98.21,5,17,20.01,40.39,0.5017,Electronics,0,0,0,0,0,0,0.899,0
TXN0011916,74.56,20,5,68,2255,48.89,2,18,16.44,36.42,0.0682,Entertainment,0,0,0,0,0,0,1.525,0
TXN0011917,41.57,10,4,47,3486,148.65,2,15,19.87,6.21,0.2274,Transport,0,0,1,0,0,0,0.28,0
TXN0011918,60.44,12,3,27,333,153.14,3,15,55.49,22.14,0.2262,Food,0,0,0,0,0,1,0.395,0
TXN0011919,27.07,21,2,21,3211,25.88,3,15,36.43,32.29,0.1839,Travel,0,0,1,1,0,0,1.046,0
TXN0011920,67.52,21,4,45,1492,38.55,3,18,16.27,21.2,0.0949,Groceries,0,0,1,0,0,0,1.751,0
TXN0011921,71.29,5,2,30,3883,84.42,4,17,53.46,19.92,0.1966,Groceries,0,1,1,0,0,1,0.844,0
TXN0011922,23.68,5,2,56,587,156.87,5,13,44.85,39.22,0.0791,Groceries,0,1,0,0,0,0,0.151,0
TXN0011923,90.73,4,5,46,4971,59.43,3,18,30.33,17.35,0.0627,Food,0,0,1,0,0,1,1.527,0
TXN0011924,90.08,0,2,43,1187,64.12,4,17,36.05,22.12,0.1835,Healthcare,0,0,1,0,0,0,1.405,0
TXN0011925,55.08,16,6,32,2058,70.91,5,16,29.25,13.97,0.411,Healthcare,0,0,1,2,0,0,0.777,0
TXN0011926,1079.45,10,3,29,192,28.31,0,11,63.4,24.93,0.1018,Groceries,0,0,1,0,0,0,38.13,0
TXN0011927,56.72,0,3,28,509,38.86,4,17,11.39,23.11,0.1965,Online Services,0,0,0,0,0,0,1.46,0
TXN0011928,48.37,4,4,51,4696,47.52,4,17,28.69,18.4,0.3411,Entertainment,0,0,1,0,0,0,1.018,0
TXN0011929,41.03,12,4,58,3517,115.66,1,8,20.29,23.21,0.3211,Bills,0,0,1,0,0,0,0.355,0
TXN0011930,21.83,20,3,68,4479,209.81,1,15,19.48,2.54,0.3321,Shopping,0,1,0,1,0,0,0.104,0
TXN0011931,146.76,15,2,53,4230,27.59,0,14,38.55,10.56,0.1729,Healthcare,0,0,0,1,0,0,5.319,0
TXN0011932,30.29,12,5,45,3265,93.8,0,18,56.08,11.35,0.2702,Travel,0,0,1,0,0,0,0.323,0
TXN0011933,34.7,4,5,53,3242,64.31,1,9,28.18,65.36,0.3351,Transport,0,0,0,0,0,0,0.54,0
TXN0011934,35.91,6,0,30,1646,37.48,2,17,44.55,23.28,0.3405,Food,0,0,0,0,0,0,0.958,0
TXN0011935,21.48,18,4,63,3511,26.58,3,21,42.98,44.52,0.2516,Online Services,0,0,1,1,0,0,0.808,0
TXN0011936,8.9,18,6,20,4718,64.81,2,9,64.4,12.26,0.2547,Healthcare,0,0,1,1,0,0,0.137,0
TXN0011937,39.16,20,3,65,1190,35.21,1,13,23.03,11.91,0.4955,Bills,0,0,1,0,0,0,1.112,0
TXN0011938,182.06,12,6,23,4859,72.22,2,14,29.98,37.84,0.1122,Online Services,0,0,1,1,0,0,2.521,0
TXN0011939,83.64,6,2,67,2629,25.75,4,19,46.79,33.48,0.1057,Bills,0,0,0,1,0,0,3.248,0
TXN0011940,401.28,12,1,58,3978,23.86,2,13,45.14,23.12,0.2914,Shopping,0,0,0,0,0,1,16.818,0
TXN0011941,158.16,21,3,39,1793,122.29,2,24,25.76,60.03,0.445,Entertainment,1,0,1,0,0,0,1.293,0
TXN0011942,121.82,4,0,43,3417,63.21,2,13,27.73,39.09,0.1302,Entertainment,0,0,1,1,0,0,1.927,0
TXN0011943,581.17,20,0,33,2796,62.12,0,11,66.11,30.93,0.1785,Groceries,1,0,1,0,0,0,9.356,0
TXN0011944,59.64,23,4,28,1664,37.36,3,17,55.22,42.17,0.0938,Shopping,0,1,1,1,0,0,1.596,0
TXN0011945,71.7,19,0,34,164,96.42,4,14,42.21,48.22,0.2035,Transport,0,1,1,0,0,1,0.744,0
TXN0011946,65.81,15,0,62,4419,47.61,2,14,37.35,3.57,0.3755,Transport,0,1,1,0,0,0,1.382,0
TXN0011947,393.61,9,3,31,3477,97.87,0,11,45.84,79.09,0.3218,Bills,0,0,0,0,0,0,4.022,0
TXN0011948,66.88,20,1,40,2514,38.86,0,19,23.86,5.49,0.5469,Electronics,0,1,1,0,0,0,1.721,0
TXN0011949,31.64,3,1,53,2755,24.61,6,16,84.4,5.41,0.1081,Online Services,0,0,1,0,0,1,1.286,0
TXN0011950,131.08,18,3,59,3172,31.66,3,13,23.05,18.95,0.5034,Groceries,0,0,1,0,0,0,4.14,0
TXN0011951,26.08,9,2,33,159,75.0,3,14,44.41,24.77,0.3859,Transport,0,1,1,0,0,0,0.348,0
TXN0011952,123.16,12,4,60,891,26.02,3,13,10.32,34.5,0.0985,Bills,0,0,0,1,0,0,4.733,0
TXN0011953,107.33,11,2,27,4949,212.47,5,17,43.14,6.34,0.7128,Travel,0,0,1,0,0,0,0.505,0
TXN0011954,53.63,0,1,55,136,19.68,4,19,34.27,40.0,0.0928,Electronics,0,0,1,0,0,0,2.725,0
TXN0011955,127.83,23,4,23,576,48.8,1,18,22.86,35.75,0.1509,Bills,0,1,0,1,0,0,2.619,0
TXN0011956,12.05,16,6,68,4937,133.38,1,13,38.11,6.43,0.2901,Food,0,0,1,1,0,0,0.09,0
TXN0011957,80.43,14,5,23,3930,67.64,4,22,78.61,35.15,0.3442,Healthcare,0,1,1,2,0,0,1.189,1
TXN0011958,39.17,2,1,64,3118,41.9,3,9,7.29,3.86,0.6119,Online Services,0,0,0,1,0,0,0.935,0
TXN0011959,1792.92,18,3,57,4592,129.4,1,15,39.45,8.95,0.0667,Travel,0,0,1,0,0,0,13.856,0
TXN0011960,79.77,23,1,24,3435,27.21,3,15,17.42,18.31,0.2789,Healthcare,0,0,1,0,0,0,2.932,0
TXN0011961,33.59,19,0,58,468,43.98,3,13,94.95,8.24,0.1824,Groceries,1,0,0,1,0,0,0.764,0
TXN0011962,13.67,5,1,35,280,16.23,2,15,101.19,12.78,0.1795,Bills,0,0,1,1,0,0,0.842,0
TXN0011963,299.23,4,5,69,4392,105.95,2,10,17.57,20.36,0.0729,Shopping,0,0,1,0,0,0,2.824,0
TXN0011964,44.59,8,6,67,2124,83.1,5,16,27.17,18.07,0.1347,Shopping,0,0,1,0,0,0,0.537,0
TXN0011965,26.84,0,4,66,1784,83.26,3,12,54.12,35.9,0.3836,Bills,0,0,1,1,0,0,0.322,0
TXN0011966,98.17,13,6,52,1442,60.2,3,17,119.37,61.28,0.0247,Online Services,0,0,0,0,0,0,1.631,0
TXN0011967,140.78,10,2,64,4001,58.03,2,15,35.61,21.05,0.1995,Food,0,1,1,0,0,0,2.426,0
TXN0011968,138.25,12,0,41,4183,59.21,5,16,79.69,9.55,0.1741,Food,0,1,1,0,0,0,2.335,0
TXN0011969,68.22,23,6,21,3117,68.63,1,10,33.66,23.7,0.2061,Online Services,0,1,0,0,0,0,0.994,0
TXN0011970,80.08,15,5,62,2443,60.2,4,16,17.91,13.37,0.1412,Entertainment,0,1,1,1,0,0,1.33,0
TXN0011971,87.08,10,4,20,2971,27.15,3,10,22.37,34.01,0.2918,Shopping,0,0,1,0,0,0,3.207,0
TXN0011972,98.19,18,0,51,1941,10.04,2,10,15.59,4.3,0.0829,Groceries,0,0,1,1,0,0,9.78,1
TXN0011973,108.7,8,6,46,1844,261.39,4,16,58.61,8.0,0.2109,Shopping,0,0,1,0,0,0,0.416,0
TXN0011974,234.77,18,0,37,764,33.57,1,13,25.76,20.58,0.3756,Healthcare,0,1,1,0,0,0,6.993,0
TXN0011975,71.16,22,0,56,2352,47.86,2,18,50.13,24.39,0.1246,Healthcare,0,1,1,1,0,0,1.487,0
TXN0011976,26.07,21,0,32,1936,125.85,0,12,39.25,8.05,0.1688,Food,0,0,1,0,0,0,0.207,0
TXN0011977,56.49,12,6,66,1435,70.29,2,19,24.55,20.19,0.4394,Shopping,1,0,0,0,0,0,0.804,0
TXN0011978,158.67,11,5,62,1829,18.68,4,11,22.56,25.11,0.0736,Food,0,0,1,0,0,0,8.494,0
TXN0011979,8.55,9,0,65,3516,22.79,1,11,45.56,21.9,0.1081,Transport,0,0,1,0,0,0,0.375,0
TXN0011980,8.6,12,2,62,3941,105.66,5,17,97.7,40.58,0.1717,Bills,0,0,1,0,0,0,0.081,0
TXN0011981,191.72,22,3,60,4028,85.43,8,21,7.58,28.58,0.3872,Transport,0,0,0,0,0,0,2.244,0
TXN0011982,383.04,20,3,65,4242,37.07,1,11,38.76,17.37,0.1795,Food,0,0,1,0,0,0,10.333,0
TXN0011983,15.56,14,1,65,4918,52.93,2,13,22.5,29.38,0.0798,Entertainment,0,0,0,0,0,0,0.294,0
TXN0011984,74.85,6,0,58,1914,56.2,4,19,33.46,3.75,0.3602,Entertainment,0,0,1,1,0,0,1.332,0
TXN0011985,42.12,9,0,59,4474,65.74,0,6,74.11,38.59,0.2037,Food,0,0,1,0,0,0,0.641,0
TXN0011986,49.4,5,6,27,2069,74.86,6,16,8.24,28.07,0.1926,Bills,0,0,0,1,0,0,0.66,0
TXN0011987,94.76,4,4,27,4144,40.79,2,9,92.35,25.4,0.19,Shopping,0,0,1,0,0,0,2.323,0
TXN0011988,15.08,0,6,38,4876,92.36,3,13,53.1,39.26,0.387,Electronics,0,0,0,0,0,0,0.163,0
TXN0011989,18.67,18,6,37,3925,85.24,2,12,59.08,13.23,0.2185,Shopping,0,0,0,0,0,0,0.219,0
TXN0011990,47.16,17,1,35,1909,104.99,3,14,21.37,21.36,0.1331,Groceries,1,0,0,0,0,0,0.449,0
TXN0011991,56.42,4,0,33,1901,97.32,6,26,53.66,8.36,0.0594,Bills,0,1,1,3,0,0,0.58,0
TXN0011992,18.27,16,4,31,3154,95.49,2,14,81.8,3.94,0.1011,Electronics,0,0,1,0,0,0,0.191,0
TXN0011993,165.36,3,1,47,4992,38.82,2,17,41.66,49.85,0.5703,Food,0,0,1,0,0,0,4.26,0
TXN0011994,41.26,6,4,59,699,49.75,4,13,47.45,39.89,0.2193,Online Services,0,0,1,0,0,0,0.829,0
TXN0011995,41.05,6,6,60,1309,28.83,2,17,25.24,31.44,0.322,Online Services,0,0,1,0,1,0,1.424,0
TXN0011996,92.3,3,6,24,2161,63.49,4,15,41.74,21.46,0.2824,Travel,0,0,1,0,0,0,1.454,0
TXN0011997,57.5,17,1,46,4044,29.93,4,13,19.17,16.31,0.252,Electronics,0,0,0,0,0,0,1.921,0
TXN0011998,174.7,1,3,42,1230,77.67,3,17,29.11,5.94,0.2059,Bills,0,0,0,1,0,0,2.249,0
TXN0011999,22.8,9,4,59,2282,134.24,2,10,21.23,36.29,0.1353,Entertainment,0,1,1,0,0,0,0.17,0
TXN0012000,13.37,11,1,63,1237,54.57,6,12,22.33,36.07,0.3545,Transport,0,0,0,0,0,0,0.245,0
TXN0012001,46.7,13,3,35,3547,36.38,1,14,37.16,22.26,0.2308,Electronics,0,0,0,0,0,0,1.284,0
TXN0012002,71.47,4,2,59,1193,79.09,8,21,77.56,43.31,0.2326,Healthcare,0,0,0,2,0,0,0.904,0
TXN0012003,16.01,11,4,48,508,118.42,1,11,79.37,3.49,0.0613,Food,0,0,1,0,1,0,0.135,0
TXN0012004,13.52,19,4,31,2389,31.16,2,9,32.91,11.56,0.2339,Bills,0,0,0,0,0,0,0.434,0
TXN0012005,82.24,8,6,47,36,59.54,3,14,57.0,14.04,0.1637,Shopping,0,0,0,1,0,0,1.381,0
TXN0012006,27.9,22,3,19,1491,69.08,3,16,39.27,28.91,0.1744,Bills,0,0,1,0,0,0,0.404,0
TXN0012007,12.55,10,2,20,4833,44.32,4,14,43.44,62.85,0.3188,Healthcare,0,0,0,0,0,0,0.283,0
TXN0012008,202.38,18,0,39,4089,80.21,1,11,32.13,29.77,0.1636,Electronics,1,0,0,0,0,0,2.523,0
TXN0012009,32.25,2,4,67,3151,15.99,1,13,18.91,4.28,0.4502,Travel,0,0,1,0,0,0,2.017,0
TXN0012010,250.21,20,5,48,2260,70.66,3,19,26.27,8.89,0.338,Healthcare,0,0,0,0,0,0,3.541,0
TXN0012011,68.91,11,2,52,4051,209.59,2,12,36.19,6.55,0.148,Online Services,0,1,1,0,0,0,0.329,0
TXN0012012,93.59,23,6,62,302,83.12,5,9,42.31,12.14,0.1944,Bills,0,0,1,1,0,0,1.126,0
TXN0012013,52.29,16,3,41,2190,56.19,4,13,24.71,13.65,0.1516,Healthcare,0,0,0,0,0,0,0.931,0
TXN0012014,3.15,17,3,45,2210,21.93,2,23,20.72,17.66,0.0602,Food,0,0,0,0,0,0,0.144,0
TXN0012015,18.04,3,0,32,113,42.21,1,15,24.45,5.16,0.0903,Healthcare,0,0,0,1,0,0,0.427,0
TXN0012016,57.71,13,3,31,523,68.83,2,13,11.25,25.72,0.613,Entertainment,0,0,1,0,0,0,0.838,0
TXN0012017,101.44,17,4,65,2174,58.56,1,13,78.52,13.45,0.256,Healthcare,0,0,1,1,0,0,1.732,0
TXN0012018,8.52,19,3,53,761,21.64,0,13,10.2,15.45,0.4351,Food,0,0,1,0,0,0,0.394,0
TXN0012019,62.7,9,3,24,4947,65.82,0,23,40.97,16.25,0.1958,Online Services,0,0,0,0,0,0,0.953,0
TXN0012020,18.35,13,3,38,702,28.7,3,20,38.46,9.81,0.3912,Travel,0,0,0,0,0,0,0.639,0
TXN0012021,87.34,4,4,58,175,35.48,2,15,16.24,30.69,0.1726,Food,0,0,1,1,0,0,2.462,0
TXN0012022,65.21,10,0,60,3970,106.98,7,15,59.66,6.33,0.27,Food,0,1,1,1,0,0,0.61,0
TXN0012023,156.81,11,3,52,2045,45.65,5,17,32.12,45.57,0.1346,Transport,0,0,1,0,0,0,3.435,0
TXN0012024,227.43,0,3,19,2164,33.63,4,18,45.99,6.18,0.0146,Travel,0,0,0,1,0,0,6.763,0
TXN0012025,113.05,21,2,37,1350,26.09,3,15,76.34,15.1,0.3977,Bills,0,0,0,1,0,0,4.333,0
TXN0012026,179.37,15,3,39,34,31.93,2,21,6.81,32.96,0.029,Food,0,0,1,0,0,0,5.618,0
TXN0012027,44.57,4,4,27,3596,36.43,2,10,15.01,23.94,0.2172,Groceries,0,1,0,0,1,0,1.223,0
TXN0012028,1714.0,21,6,39,2573,103.91,1,17,58.12,24.12,0.3787,Travel,1,1,1,2,0,0,16.495,0
TXN0012029,16.42,16,1,37,2001,53.3,3,16,11.33,10.0,0.3388,Bills,0,0,1,0,0,0,0.308,0
TXN0012030,36.35,16,0,48,1030,134.71,3,16,56.43,23.42,0.2035,Groceries,0,0,0,0,1,1,0.27,0
TXN0012031,188.02,22,2,34,703,22.73,5,18,45.78,3.77,0.334,Healthcare,0,0,0,1,0,0,8.272,0
TXN0012032,158.48,9,2,36,3595,143.76,5,12,12.01,30.48,0.1964,Online Services,0,1,0,0,0,0,1.102,0
TXN0012033,116.8,8,0,63,363,48.8,3,15,23.39,14.2,0.5077,Travel,0,0,0,0,0,0,2.393,0
TXN0012034,144.98,14,3,38,4709,46.08,6,19,16.28,10.98,0.0736,Online Services,0,0,1,0,0,0,3.146,0
TXN0012035,6.07,21,3,27,2694,45.69,5,18,33.78,15.34,0.0488,Entertainment,0,0,1,0,0,0,0.133,0
TXN0012036,414.76,19,5,56,876,297.29,4,15,31.26,21.51,0.108,Travel,0,0,1,1,0,0,1.395,0
TXN0012037,52.75,18,4,31,4428,38.19,5,16,44.02,25.88,0.2633,Groceries,0,0,1,1,0,0,1.381,0
TXN0012038,279.44,18,3,26,1404,258.04,1,13,37.49,18.91,0.3224,Online Services,0,0,1,0,0,0,1.083,0
TXN0012039,6.43,0,4,57,1515,104.34,2,9,16.55,37.78,0.2552,Food,0,0,1,0,0,0,0.062,0
TXN0012040,89.57,11,2,30,3570,23.83,2,11,17.21,17.75,0.1486,Healthcare,0,0,1,0,0,0,3.759,0
TXN0012041,34.88,8,1,18,632,26.54,5,16,34.46,45.49,0.0781,Groceries,0,0,1,0,0,0,1.314,0
TXN0012042,128.76,8,3,23,3172,63.06,6,11,85.04,13.26,0.2822,Travel,0,0,1,0,0,0,2.042,0
TXN0012043,96.03,20,3,56,1393,59.02,2,16,30.7,34.49,0.3731,Electronics,0,0,1,0,0,0,1.627,0
TXN0012044,101.59,9,2,31,4146,40.5,3,14,15.13,13.02,0.223,Food,1,0,1,0,0,0,2.508,0
TXN0012045,19.73,20,6,38,2341,36.55,2,10,21.85,73.75,0.1733,Groceries,0,0,0,0,0,0,0.54,0
TXN0012046,62.46,21,3,44,3256,174.45,1,11,9.76,37.47,0.1064,Groceries,0,0,1,0,0,0,0.358,0
TXN0012047,54.21,10,3,32,2323,61.28,6,16,33.45,22.29,0.3148,Travel,0,0,1,1,0,0,0.885,0
TXN0012048,117.87,4,4,27,979,77.69,2,14,31.21,15.52,0.3069,Entertainment,0,1,1,0,0,0,1.517,0
TXN0012049,208.03,16,2,21,1628,59.62,1,14,12.88,6.39,0.1704,Electronics,0,0,1,0,0,0,3.489,0
TXN0012050,79.28,20,3,21,4181,56.4,1,11,12.01,5.75,0.0094,Food,0,0,1,1,0,0,1.406,0
TXN0012051,15.37,9,6,65,2564,274.75,1,16,60.65,27.7,0.286,Bills,0,1,1,0,0,0,0.056,0
TXN0012052,75.47,4,4,69,829,83.92,4,17,4.07,40.93,0.1892,Healthcare,0,0,1,0,0,0,0.899,0
TXN0012053,1343.1,12,5,51,365,392.57,0,6,51.68,21.4,0.113,Groceries,0,1,1,0,0,0,3.421,0
TXN0012054,442.71,23,0,41,446,97.88,6,26,23.55,17.8,0.2756,Shopping,0,0,0,0,0,0,4.523,0
TXN0012055,2.18,12,5,60,4080,33.47,5,17,54.2,14.09,0.0555,Travel,0,0,1,0,0,0,0.065,0
TXN0012056,71.73,10,4,61,4699,138.77,6,16,104.55,52.16,0.2023,Groceries,0,0,0,1,0,1,0.517,0
TXN0012057,194.79,10,6,40,2529,51.54,4,18,24.91,24.1,0.4575,Shopping,0,0,0,1,0,0,3.779,0
TXN0012058,54.07,17,6,56,2931,171.32,1,11,18.94,22.65,0.0836,Online Services,0,0,0,0,0,0,0.316,0
TXN0012059,39.29,8,0,23,2607,32.88,4,23,36.71,17.35,0.1203,Travel,1,0,1,0,0,0,1.195,0
TXN0012060,49.06,17,3,26,1675,16.63,5,24,16.96,23.17,0.2019,Healthcare,0,0,1,0,0,0,2.95,0
TXN0012061,125.84,23,6,61,3846,58.94,0,14,121.71,27.61,0.0904,Food,0,0,0,0,0,0,2.135,0
TXN0012062,17.8,18,5,44,1304,164.17,1,12,8.9,28.69,0.1019,Travel,0,0,1,0,0,0,0.108,0
TXN0012063,261.65,22,0,60,3678,34.02,4,14,25.14,20.73,0.1088,Healthcare,0,0,1,0,0,0,7.691,0
TXN0012064,62.53,18,3,47,450,84.34,3,16,42.3,7.21,0.2525,Entertainment,0,0,0,1,0,0,0.741,0
TXN0012065,22.75,20,2,24,2908,32.93,3,16,11.67,20.65,0.2994,Bills,0,0,1,0,0,0,0.691,0
TXN0012066,242.99,0,4,26,2813,110.85,5,18,91.25,47.47,0.1749,Bills,0,0,1,0,0,0,2.192,1
TXN0012067,11.28,8,3,45,686,41.52,5,20,46.0,17.37,0.1094,Transport,0,0,1,0,0,0,0.272,0
TXN0012068,35.22,6,2,23,4355,66.77,3,14,52.87,20.76,0.0249,Groceries,0,0,1,1,0,0,0.527,0
TXN0012069,34.56,20,2,61,965,42.53,3,24,58.11,11.12,0.3789,Shopping,0,0,1,0,0,0,0.813,0
TXN0012070,784.88,5,6,31,3409,31.1,2,19,3.41,54.89,0.1943,Healthcare,0,0,0,0,0,0,25.237,0
TXN0012071,30.33,23,2,54,2399,12.91,2,17,88.3,14.02,0.3885,Electronics,0,0,1,0,0,0,2.349,0
TXN0012072,5.59,16,1,31,3817,20.6,3,14,54.36,27.3,0.2638,Shopping,0,0,0,0,0,0,0.271,0
TXN0012073,34.16,2,0,58,2191,44.31,2,12,76.41,17.62,0.1503,Entertainment,0,0,1,0,0,0,0.771,0
TXN0012074,112.6,16,1,32,3004,76.45,4,16,27.12,69.52,0.2387,Entertainment,0,0,1,1,0,0,1.473,0
TXN0012075,164.3,8,0,44,3701,219.31,4,22,121.56,33.8,0.2379,Bills,0,0,1,0,0,0,0.749,0
TXN0012076,914.17,7,0,31,79,36.97,3,16,79.1,5.62,0.1135,Groceries,0,0,1,0,0,0,24.727,1
TXN0012077,336.28,23,3,63,1084,33.86,1,7,4.66,9.65,0.241,Transport,0,0,1,2,0,0,9.931,0
TXN0012078,82.77,19,3,46,2242,20.21,2,23,74.47,48.14,0.2871,Online Services,0,0,1,1,0,0,4.095,0
TXN0012079,23.92,18,5,45,1811,103.72,3,18,22.92,19.06,0.0707,Entertainment,0,0,0,1,0,0,0.231,0
TXN0012080,431.66,7,4,33,207,83.81,2,16,14.51,6.29,0.1201,Entertainment,0,1,1,0,0,0,5.15,0
TXN0012081,43.65,15,1,27,3194,76.37,0,10,40.09,65.24,0.3434,Transport,0,0,1,0,0,0,0.572,0
TXN0012082,31.28,8,4,58,434,70.7,1,12,58.74,17.25,0.1997,Online Services,0,0,1,0,0,0,0.442,0
TXN0012083,41.28,14,3,20,3809,41.27,3,9,77.77,10.52,0.1011,Online Services,0,0,1,0,0,0,1.0,0
TXN0012084,15.8,9,1,20,903,151.23,0,12,73.42,16.21,0.1472,Online Services,0,0,0,0,0,0,0.104,0
TXN0012085,39.06,14,4,52,3017,30.49,5,13,48.19,24.82,0.0498,Bills,0,0,0,0,0,0,1.281,0
TXN0012086,51.01,17,4,50,4450,38.27,3,14,11.38,14.07,0.2437,Healthcare,1,0,1,1,0,0,1.333,0
TXN0012087,154.51,7,2,35,1835,25.48,4,11,78.0,16.96,0.3886,Healthcare,0,1,1,1,0,0,6.064,0
TXN0012088,42.68,0,1,58,1099,49.57,5,20,110.77,4.62,0.5419,Bills,1,0,1,0,0,0,0.861,0
TXN0012089,15.52,2,0,21,1168,30.52,5,15,25.38,17.76,0.2133,Food,0,0,1,0,0,0,0.509,0
TXN0012090,10.55,21,5,40,2275,34.05,3,15,72.48,45.42,0.2305,Bills,0,0,0,0,0,0,0.31,0
TXN0012091,84.86,23,1,65,1490,22.2,3,15,45.31,25.63,0.1941,Healthcare,0,0,0,0,0,0,3.823,0
TXN0012092,72.5,16,1,34,4386,26.61,3,15,36.75,18.4,0.0708,Bills,0,0,1,0,0,0,2.725,0
TXN0012093,35.25,2,4,58,4210,16.34,1,13,42.29,9.97,0.1198,Electronics,0,0,1,0,0,0,2.157,0
TXN0012094,38.96,14,2,33,3400,71.42,6,15,36.97,11.08,0.3842,Healthcare,0,1,1,1,0,0,0.546,0
TXN0012095,104.25,10,5,30,1744,28.6,2,17,16.75,15.5,0.0413,Shopping,0,0,1,0,0,0,3.645,0
TXN0012096,330.01,5,2,35,689,182.8,5,11,3.07,27.57,0.3031,Travel,0,0,0,0,0,0,1.805,0
TXN0012097,27.19,9,6,33,1180,111.08,6,22,30.25,41.12,0.6725,Online Services,0,0,1,1,0,0,0.245,0
TXN0012098,73.86,18,2,24,2327,57.53,4,14,48.69,37.23,0.1045,Shopping,0,0,1,0,0,0,1.284,0
TXN0012099,200.74,23,0,65,4083,83.73,7,19,11.21,42.77,0.3111,Travel,0,0,1,0,0,0,2.397,1
TXN0012100,27.32,20,5,48,3861,103.95,4,11,18.78,12.04,0.0762,Travel,0,0,1,0,0,0,0.263,0
TXN0012101,65.5,4,4,68,4891,37.67,4,17,94.57,45.32,0.3936,Entertainment,0,0,0,0,0,0,1.739,0
TXN0012102,63.84,12,6,50,2236,46.87,2,11,54.22,23.97,0.042,Entertainment,0,0,1,0,0,0,1.362,0
TXN0012103,14.76,12,0,64,2777,122.56,3,10,7.23,53.67,0.3112,Transport,0,0,0,0,0,0,0.12,0
TXN0012104,80.95,7,3,38,1110,128.65,3,17,44.14,4.13,0.1214,Shopping,0,0,1,0,0,0,0.629,0
TXN0012105,69.15,10,4,27,3455,30.62,5,16,22.47,7.82,0.0775,Travel,0,0,0,0,0,0,2.258,0
TXN0012106,126.26,9,2,67,3228,305.51,1,14,78.0,11.21,0.3809,Travel,0,0,0,0,0,0,0.413,0
TXN0012107,17.03,1,1,60,374,19.8,3,17,40.3,6.22,0.2479,Shopping,0,0,1,0,0,0,0.86,0
TXN0012108,67.46,9,2,65,2055,9.83,5,17,55.27,17.43,0.1759,Healthcare,0,0,0,0,0,0,6.863,0
TXN0012109,326.68,8,0,66,4664,198.72,4,11,36.29,42.67,0.2075,Bills,0,0,0,0,0,0,1.644,0
TXN0012110,727.14,7,4,33,2583,94.3,4,16,11.45,15.15,0.105,Groceries,0,0,0,0,0,0,7.711,0
TXN0012111,290.66,14,5,46,2199,62.74,2,8,43.6,28.98,0.3433,Transport,0,0,0,0,0,0,4.633,0
TXN0012112,17.23,17,3,56,651,100.24,2,13,55.64,6.22,0.337,Online Services,0,0,0,0,0,0,0.172,0
TXN0012113,112.02,1,0,63,3972,32.81,3,11,29.5,27.57,0.0853,Groceries,0,0,0,0,0,0,3.414,0
TXN0012114,38.26,8,5,24,4528,14.83,2,12,42.86,78.02,0.2595,Shopping,0,1,0,1,0,0,2.58,0
TXN0012115,92.43,0,6,66,4532,38.97,1,13,28.29,20.38,0.2614,Shopping,0,0,1,0,0,0,2.372,0
TXN0012116,27.44,19,4,57,4607,32.37,4,14,10.58,29.56,0.1122,Transport,0,1,0,1,0,0,0.848,0
TXN0012117,9.3,22,0,42,4730,26.01,3,15,6.86,11.45,0.0859,Bills,0,0,1,2,0,1,0.358,0
TXN0012118,44.87,11,2,56,1537,34.74,2,17,18.31,37.67,0.1088,Shopping,0,0,0,0,0,0,1.292,0
TXN0012119,153.08,22,3,32,3792,35.11,1,12,9.18,11.57,0.3082,Travel,0,0,1,0,0,0,4.36,0
TXN0012120,92.87,15,6,36,1484,38.32,2,13,17.34,56.39,0.0549,Transport,0,0,0,1,0,0,2.424,0
TXN0012121,105.99,20,3,28,1829,72.66,3,13,30.62,15.94,0.3638,Groceries,0,1,1,0,0,0,1.459,0
TXN0012122,85.52,22,0,38,877,82.96,4,13,35.47,8.51,0.1502,Entertainment,0,0,0,0,0,0,1.031,0
TXN0012123,106.19,14,4,34,240,68.35,4,15,149.29,44.92,0.241,Transport,0,0,0,1,0,0,1.554,0
TXN0012124,122.6,10,4,48,2941,8.12,2,8,83.15,13.7,0.1748,Food,0,0,1,0,0,0,15.099,0
TXN0012125,48.62,17,1,40,425,25.46,3,12,37.52,35.17,0.2187,Entertainment,0,0,1,1,0,0,1.91,1
TXN0012126,73.36,4,2,32,1019,25.72,2,14,54.15,25.34,0.214,Transport,0,0,1,0,0,0,2.852,0
TXN0012127,495.09,7,0,38,979,133.96,3,12,39.53,29.22,0.3474,Groceries,0,0,1,0,0,0,3.696,0
